time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-08 00:00:00+00:00,,,1,1
2022-07-16 00:00:00+00:00,,,2,1
2022-07-17 00:00:00+00:00,,,3,1
2022-07-21 00:00:00+00:00,,,1,1
