url_path,views_total,views_unique
/Infinity-Vault/Kompjuterska-grafika,3,2
/Infinity-Vault/Kompjuterska-grafika/commit/1e5c98e416a7d11c768c0f3fbee7e9dce2f54e07,1,1
/Infinity-Vault/Kompjuterska-grafika/commits,1,1
/Infinity-Vault/Kompjuterska-grafika/tree/main/Main%20project,1,1
/Infinity-Vault/Kompjuterska-grafika/tree/main/Main%20project/Tanks,1,1
