url_path,views_total,views_unique
/Infinity-Vault/Primijenjena-statistika,3,3
/Infinity-Vault/Primijenjena-statistika/blob/main/Ispitni%20zadaci/PS_prvi_parcijalni_2022_04_11_Nina_Bijedic.xlsx,2,2
/Infinity-Vault/Primijenjena-statistika/tree/main/Ispitni%20zadaci,2,2
