url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-II,28,8
/Infinity-Vault/Baze-podataka-II/blob/main/Vjezbe/Vjezbe_1/Vjezbe%201%20Studenti.sql,10,1
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe/Vjezbe_1,9,1
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe,5,3
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti,4,3
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti/2021-09-10,4,2
/Infinity-Vault/Baze-podataka-II/search,4,1
/Infinity-Vault/Baze-podataka-II/blob/main/Vjezbe/Vjezbe_1/Vjezbe%201%20Elda%20Sultic.sql,3,1
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe/Vjezbe_13,2,2
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti/2022-06-22,2,1
