url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-II,35,8
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe/Vjezbe_9,9,2
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti,8,5
/Infinity-Vault/Baze-podataka-II/blob/main/Vjezbe/Vjezbe_9/Vjezbe_9.sql,7,2
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe,6,2
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti/2022-06-22,5,3
/Infinity-Vault/Baze-podataka-II/search,4,1
/Infinity-Vault/Baze-podataka-II/tree/main/Vjezbe/Vjezbe_10,4,1
/Infinity-Vault/Baze-podataka-II/blob/main/Vjezbe/Vjezbe_1/Vjezbe%201%20Studenti.sql,3,1
/Infinity-Vault/Baze-podataka-II/tree/main/Ispiti/2021-09-10,3,1
