url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-I,82,53
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci,47,31
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23,26,16
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23/Postavka,20,16
/Infinity-Vault/Baze-podataka-I/blob/main/Normalizacija%20i%20normalne%20forme.md,20,11
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02,14,9
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22,12,10
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02/Postavka,12,7
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-23/Postavka/prakticni_ispit%2023FEB22.pdf,10,9
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22/Treca%20samoevaluacija,10,7
