url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-I,39,28
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci,20,13
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23,12,8
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23/Postavka,11,6
/Infinity-Vault/Baze-podataka-I/blob/main/Normalizacija%20i%20normalne%20forme.md,8,4
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-02/Postavka/prakticni_ispit%202FEB22.pdf,6,3
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-02/Postavka/Store.accdb,5,2
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23/Rjesenje,4,4
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-02/Rjesenje%20(Elda%20Sultic)/rje%C5%A1enje_02FEB22_zadatak1.accdb,4,3
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-23/Postavka/northwind.accdb,4,3
