url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22,33,23
/Infinity-Vault/Baze-podataka-I,22,13
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22/Druga%20samoevaluacija,20,18
/Infinity-Vault/Baze-podataka-I/blob/main/Samoevaulacije%202021-22/Druga%20samoevaluacija/BPI_drugi_online_test.pdf,16,15
/Infinity-Vault/Baze-podataka-I/blob/main/Samoevaulacije%202021-22/Druga%20samoevaluacija/BPI_drugi_online_test_rjesenje.accdb,6,6
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22/Treca%20samoevaluacija,6,6
/Infinity-Vault/Baze-podataka-I/blob/main/Prevo%C4%91enje%20ER%20modela%20u%20relacioni%20model.md,4,4
/Infinity-Vault/Baze-podataka-I/blob/main/Samoevaulacije%202021-22/Treca%20samoevaluacija/BPI_treci_online_test.pdf,4,4
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci,4,3
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23,4,3
