url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-I,81,48
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci,46,29
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23,28,20
/Infinity-Vault/Baze-podataka-I/blob/main/Normalizacija%20i%20normalne%20forme.md,23,12
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22,21,15
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23/Postavka,20,18
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02,19,13
/Infinity-Vault/Baze-podataka-I/tree/main/Samoevaulacije%202021-22/Treca%20samoevaluacija,19,11
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02/Postavka,15,10
/Infinity-Vault/Baze-podataka-I/blob/main/Samoevaulacije%202021-22/Treca%20samoevaluacija/BPI_treci_online_test.pdf,13,7
