url_path,views_total,views_unique
/Infinity-Vault/Baze-podataka-I,74,50
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci,56,30
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23,32,18
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-23/Postavka,24,16
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2021-02-01,17,5
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02/Postavka,15,8
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02,13,8
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2022-02-02/Rjesenje%20(Elda%20Sultic),12,8
/Infinity-Vault/Baze-podataka-I/tree/main/Ispitni%20zadaci/2021-02-01/Postavka,12,2
/Infinity-Vault/Baze-podataka-I/blob/main/Ispitni%20zadaci/2022-02-23/Postavka/prakticni_ispit%2023FEB22.pdf,11,9
