referrer,views_total,views_unique
Google,547,71
Bing,417,33
l.facebook.com,314,19
github.com,151,22
l.instagram.com,132,14
l.messenger.com,60,5
m.facebook.com,32,10
instagram.com,30,3
facebook.com,17,6
messenger.com,11,1
