referrer,views_total,views_unique
Google,297,36
github.com,120,13
l.facebook.com,120,12
l.instagram.com,25,9
l.messenger.com,25,1
m.facebook.com,21,5
Bing,14,3
DuckDuckGo,4,2
snapchat.com,2,1
